timestamp x y theta
1769098244.037675 0.509028 -13.407042 3.113280
1769098245.762710 0.332052 -13.385183 2.954080
1769098245.842751 0.320718 -13.386023 2.948840
1769098245.922672 0.309387 -13.386693 2.938075
1769098245.987686 0.304649 -13.386918 2.932325
1769098246.057657 0.293001 -13.387419 2.919735
1769098247.847651 0.288185 -13.387576 2.913763
1769098247.897728 0.089097 -13.313621 2.723438
1769098247.957648 0.072898 -13.311287 2.710001
1769098248.007670 0.072882 -13.311246 2.705684
1769098249.722740 0.061058 -13.309369 2.701231
1769098249.797740 -0.082198 -13.214722 2.538376
1769098249.882735 -0.093236 -13.210831 2.531856
1769098249.952719 -0.097653 -13.209252 2.522114
1769098250.027728 -0.108494 -13.205326 2.518189
1769098251.702768 -0.112829 -13.203715 2.514977
1769098251.757748 -0.298225 -13.113773 2.342366
1769098251.812732 -0.308147 -13.108072 2.338418
1769098251.867751 -0.311999 -13.105780 2.336003
1769098251.927753 -0.312005 -13.105699 2.333736
1769098251.977750 -0.321741 -13.099965 2.329507
1769098252.027749 -0.325807 -13.097517 2.322105
1769098253.767758 -0.429251 -12.966382 2.147068
1769098253.822774 -0.438089 -12.958692 2.139936
1769098253.872777 -0.441746 -12.955461 2.133137
1769098253.917785 -0.441815 -12.955435 2.126562
1769098253.982775 -0.450434 -12.947539 2.123128
1769098254.042787 -0.453936 -12.944306 2.116914
1769098255.762837 -0.462435 -12.936303 2.105657
1769098255.812799 -0.534019 -12.782214 1.943421
1769098255.872857 -0.536912 -12.778386 1.938333
1769098255.937817 -0.541015 -12.772913 1.933458
1769098256.007843 -0.547663 -12.763870 1.923426
1769098257.687827 -0.550590 -12.759855 1.918730
1769098257.737821 -0.593492 -12.572313 1.786665
1769098257.797816 -0.599848 -12.561550 1.788564
1769098257.847819 -0.599809 -12.561553 1.790459
1769098257.892822 -0.606158 -12.550910 1.792611
1769098257.952834 -0.608764 -12.546627 1.792132
